Date,SSH,SST,SSS,MLD
2015-07-23,-0.01,29.89,36.31,13.43
2015-07-24,-0.03,29.60,36.29,18.46
2015-07-25,-0.05,29.78,36.25,14.19
2015-07-26,-0.07,29.75,36.23,12.05
2015-07-27,-0.08,29.94,36.20,11.75
2015-07-28,-0.05,29.52,36.19,15.11
2015-07-29,-0.03,29.71,36.17,16.48
2015-07-30,-0.03,29.71,36.18,10.68
2015-07-31,-0.07,29.52,36.17,10.38
2015-08-01,-0.09,29.28,36.12,13.43
2015-08-02,-0.07,29.12,36.11,19.53
2015-08-03,-0.09,29.02,36.05,14.65
2015-08-04,-0.06,29.44,35.97,12.05
2015-08-05,-0.06,29.92,35.91,10.53
2015-08-06,-0.06,30.20,35.82,10.53
2015-08-07,-0.06,29.98,35.75,10.53
2015-08-08,-0.09,29.25,35.87,12.97
2015-08-09,-0.10,29.22,35.86,12.82
2015-08-10,-0.12,29.09,35.82,10.53
2015-08-11,-0.13,29.24,35.79,10.53
2015-08-12,-0.14,29.26,35.81,10.53
2015-08-13,-0.18,28.57,35.87,10.83
2015-08-14,-0.19,28.62,35.88,10.53
2015-08-15,-0.20,28.95,35.86,10.53
2015-08-16,-0.20,28.55,35.91,10.53
2015-08-17,-0.15,29.22,35.82,10.83
2015-08-18,-0.12,29.71,35.74,11.14
2015-08-19,-0.10,29.84,35.69,10.83
2015-08-20,-0.10,29.96,35.59,10.53
2015-08-21,-0.11,29.97,35.59,10.53
2015-08-22,-0.10,29.99,35.78,10.53
2015-08-23,-0.11,30.08,35.91,12.51
2015-08-24,-0.12,29.89,35.91,10.83
2015-08-25,-0.15,29.95,35.92,10.83
2015-08-26,-0.12,30.11,35.98,10.53
2015-08-27,-0.11,29.76,36.06,11.75
2015-08-28,-0.09,29.62,36.11,12.67
2015-08-29,-0.11,29.35,36.17,10.68
2015-08-30,-0.11,29.12,36.23,10.68
2015-08-31,-0.07,28.94,36.27,11.75
2015-09-01,-0.03,29.64,36.30,15.11
2015-09-02,-0.02,29.97,36.19,10.68
2015-09-03,0.01,30.08,36.12,10.53
2015-09-04,0.02,30.13,36.09,10.53
2015-09-05,0.04,29.92,36.18,10.83
2015-09-06,0.03,29.95,36.14,12.67
2015-09-07,0.02,30.03,36.14,12.97
2015-09-08,-0.00,29.85,36.11,10.99
2015-09-09,-0.04,29.77,36.05,11.29
2015-09-10,-0.07,29.74,36.05,10.68
2015-09-11,-0.08,29.51,36.07,11.60
2015-09-12,-0.07,29.50,36.10,10.53
2015-09-13,-0.11,29.01,36.16,13.58
2015-09-14,-0.09,29.23,36.13,12.05
2015-09-15,-0.06,29.85,36.04,15.41
2015-09-16,-0.03,29.85,35.98,14.50
2015-09-17,-0.01,29.81,35.87,14.04
2015-09-18,-0.02,29.72,35.71,11.75
2015-09-19,-0.05,29.93,35.57,10.99
2015-09-20,-0.09,29.82,35.64,13.12
2015-09-21,-0.08,29.72,35.70,13.12
2015-09-22,-0.03,29.83,35.92,17.55
2015-09-23,0.00,29.70,36.07,23.80
2015-09-24,0.01,29.72,36.01,19.99
2015-09-25,0.02,29.71,35.90,12.82
2015-09-26,0.05,29.70,36.03,16.02
2015-09-27,0.07,29.75,36.10,19.23
2015-09-28,0.06,29.73,36.09,18.92
2015-09-29,0.05,29.77,36.04,13.28
2015-09-30,0.05,29.93,36.00,11.29
2015-10-01,0.04,29.96,35.93,12.36
2015-10-02,0.03,30.00,35.84,14.80
2015-10-03,0.03,29.86,35.80,15.26
2015-10-04,0.05,29.57,35.88,22.89
2015-10-05,0.07,29.56,35.86,28.84
2015-10-06,0.07,29.53,35.80,29.76
2015-10-07,0.08,29.39,35.88,36.47
2015-10-08,0.07,29.26,35.91,41.96
2015-10-09,0.07,29.20,35.88,39.52
2015-10-10,0.09,29.18,35.93,30.82
2015-10-11,0.11,29.29,36.02,35.86
2015-10-12,0.11,29.40,35.92,34.33
2015-10-13,0.11,29.57,35.96,43.64
2015-10-14,0.11,29.35,36.04,44.40
2015-10-15,0.11,29.00,36.05,44.71
2015-10-16,0.09,28.83,36.01,42.27
2015-10-17,0.08,28.70,36.09,33.27
2015-10-18,0.07,28.56,36.06,41.05
2015-10-19,0.06,28.41,36.09,45.78
2015-10-20,0.05,28.30,36.08,48.98
2015-10-21,-0.00,28.11,36.12,44.40
2015-10-22,0.00,28.30,36.24,45.47
2015-10-23,0.02,28.27,36.32,53.25
2015-10-24,0.00,28.18,36.32,51.27
2015-10-25,0.00,28.13,36.33,53.87
2015-10-26,0.04,28.14,36.36,73.09
2015-10-27,0.06,28.12,36.36,64.55
2015-10-28,0.04,28.08,36.36,57.22
2015-10-29,0.02,27.96,36.37,43.64
2015-10-30,0.01,27.97,36.37,50.20
2015-10-31,0.03,28.27,36.38,59.05
2015-11-01,0.03,28.61,36.37,47.61
2015-11-02,0.02,28.68,36.36,40.89
2015-11-03,0.02,28.75,36.36,34.03
2015-11-04,0.03,28.67,36.37,29.30
2015-11-05,0.03,28.59,36.37,41.66
2015-11-06,0.02,28.50,36.36,31.59
2015-11-07,0.01,28.47,36.35,32.96
2015-11-08,0.01,28.40,36.32,34.64
2015-11-09,0.01,28.37,36.30,57.37
2015-11-10,0.00,28.41,36.28,39.98
2015-11-11,-0.00,28.38,36.27,52.95
2015-11-12,-0.00,28.44,36.26,46.54
2015-11-13,-0.01,28.49,36.25,48.37
2015-11-14,-0.02,28.49,36.31,47.00
2015-11-15,-0.03,28.26,36.34,50.20
2015-11-16,-0.03,28.16,36.33,45.78
2015-11-17,-0.03,28.10,36.36,50.51
2015-11-18,-0.05,27.78,36.37,45.17
2015-11-19,-0.07,27.70,36.35,39.52
2015-11-20,-0.06,27.84,36.34,36.93
2015-11-21,-0.04,28.04,36.36,37.69
2015-11-22,-0.07,27.91,36.34,52.80
2015-11-23,-0.07,27.72,36.32,48.52
2015-11-24,-0.04,27.82,36.32,61.19
2015-11-25,-0.03,27.54,36.32,44.40
2015-11-26,-0.01,27.47,36.32,56.15
2015-11-27,-0.02,27.25,36.32,66.99
2015-11-28,-0.05,26.93,36.32,63.48
2015-11-29,-0.03,26.98,36.32,48.22
2015-11-30,-0.01,27.06,36.33,59.82
2015-12-01,0.00,27.20,36.34,48.83
2015-12-02,0.02,27.28,36.34,56.92
2015-12-03,0.04,27.43,36.34,79.81
2015-12-04,0.04,27.35,36.32,80.26
2015-12-05,0.04,27.26,36.32,80.42
2015-12-06,0.04,27.26,36.30,72.18
2015-12-07,0.05,27.29,36.25,63.02
2015-12-08,0.04,27.18,36.15,69.28
2015-12-09,0.06,27.15,36.05,39.83
2015-12-10,0.04,27.06,36.00,37.39
2015-12-11,0.06,26.93,36.07,35.25
2015-12-12,0.07,27.05,36.10,25.18
2015-12-13,0.08,27.09,36.04,34.49
2015-12-14,0.08,27.22,36.03,51.73
2015-12-15,0.08,27.24,35.99,44.56
2015-12-16,0.08,27.22,35.86,24.57
2015-12-17,0.06,27.11,35.88,38.61
2015-12-18,0.03,27.08,35.97,35.40
2015-12-19,0.04,26.88,36.01,55.85
2015-12-20,0.04,26.61,36.03,54.48
2015-12-21,0.03,26.36,36.06,52.95
2015-12-22,0.00,26.08,36.12,47.15
2015-12-23,-0.03,25.88,36.19,47.76
2015-12-24,-0.03,26.05,36.21,36.16
2015-12-25,-0.02,26.32,36.24,34.64
2015-12-26,-0.01,26.43,36.20,36.77
2015-12-27,-0.03,26.52,36.11,21.67
2015-12-28,-0.08,26.22,36.18,20.91
2015-12-29,-0.07,26.04,36.25,23.65
2015-12-30,-0.04,26.40,36.33,23.04
2015-12-31,-0.05,26.13,36.38,22.89
2016-01-01,-0.07,25.90,36.38,13.12
2016-01-02,-0.07,25.96,36.40,23.50
2016-01-03,-0.06,25.80,36.37,31.13
2016-01-04,-0.02,25.86,36.34,50.20
2016-01-05,0.01,25.89,36.30,53.71
2016-01-06,0.03,25.86,36.28,53.71
2016-01-07,0.04,25.75,36.24,59.36
2016-01-08,0.04,25.69,36.17,20.45
2016-01-09,0.01,25.38,36.13,18.01
2016-01-10,0.02,25.57,36.04,24.11
2016-01-11,0.06,25.83,36.07,32.35
2016-01-12,0.08,25.97,36.03,33.27
2016-01-13,0.03,25.76,36.07,51.73
2016-01-14,0.04,25.94,36.05,50.51
2016-01-15,0.02,25.74,36.01,52.49
2016-01-16,-0.01,25.53,36.07,49.13
2016-01-17,-0.01,25.51,36.07,41.81
2016-01-18,-0.01,25.50,36.09,50.97
2016-01-19,-0.03,25.40,36.11,47.00
2016-01-20,-0.02,25.45,36.08,48.98
2016-01-21,-0.02,25.65,36.03,40.59
2016-01-22,-0.01,25.76,36.04,39.98
2016-01-23,-0.04,25.47,36.12,68.06
2016-01-24,0.02,25.76,36.07,64.39
2016-01-25,0.01,25.61,36.08,50.36
2016-01-26,-0.02,25.22,36.09,56.61
2016-01-27,-0.06,24.83,36.09,32.96
2016-01-28,-0.03,25.05,36.08,37.84
2016-01-29,-0.02,25.17,36.09,59.97
2016-01-30,0.02,25.37,36.09,59.36
2016-01-31,0.03,25.37,36.10,68.51
2016-02-01,-0.01,25.20,36.11,49.29
2016-02-02,-0.05,24.84,36.12,33.11
2016-02-03,-0.04,24.99,36.15,27.92
2016-02-04,-0.01,25.43,36.18,54.17
2016-02-05,-0.01,25.45,36.21,65.77
2016-02-06,0.01,25.53,36.22,46.24
2016-02-07,-0.04,25.06,36.22,52.95
2016-02-08,-0.09,24.60,36.23,52.80
2016-02-09,-0.12,24.14,36.26,59.05
2016-02-10,-0.09,24.36,36.28,81.33
2016-02-11,-0.05,24.52,36.26,79.35
2016-02-12,-0.06,24.42,36.26,61.49
2016-02-13,-0.08,24.50,36.27,53.25
2016-02-14,-0.02,25.24,36.26,70.96
2016-02-15,0.00,25.24,36.28,75.38
2016-02-16,-0.04,24.97,36.31,80.87
2016-02-17,-0.03,24.97,36.31,79.20
2016-02-18,-0.03,24.91,36.30,56.76
2016-02-19,-0.03,24.73,36.30,60.27
2016-02-20,-0.07,24.38,36.32,40.13
2016-02-21,-0.09,24.10,36.34,33.88
2016-02-22,-0.08,24.25,36.35,36.32
2016-02-23,-0.07,24.24,36.35,48.83
2016-02-24,-0.07,24.22,36.36,48.07
2016-02-25,-0.10,24.08,36.38,60.12
2016-02-26,-0.08,24.29,36.38,69.58
2016-02-27,-0.08,24.34,36.38,57.37
2016-02-28,-0.06,24.45,36.35,43.18
2016-02-29,-0.08,24.49,36.35,43.34
2016-03-01,-0.05,24.72,36.33,50.81
2016-03-02,-0.04,24.98,36.31,54.63
2016-03-03,-0.04,24.74,36.32,50.20
2016-03-04,-0.09,24.41,36.34,43.49
2016-03-05,-0.12,24.14,36.34,24.41
2016-03-06,-0.11,24.11,36.35,33.72
2016-03-07,-0.09,24.27,36.35,24.57
2016-03-08,-0.06,24.59,36.35,20.14
2016-03-09,-0.05,24.40,36.36,42.73
2016-03-10,-0.08,23.96,36.37,42.88
2016-03-11,-0.11,24.13,36.37,43.95
2016-03-12,-0.11,24.50,36.37,36.77
2016-03-13,-0.11,24.66,36.38,34.33
2016-03-14,-0.09,24.50,36.37,29.76
2016-03-15,-0.08,24.59,36.37,31.13
2016-03-16,-0.08,24.78,36.36,27.62
2016-03-17,-0.07,24.97,36.37,24.41
2016-03-18,-0.09,24.84,36.39,17.40
2016-03-19,-0.09,25.08,36.37,16.48
2016-03-20,-0.13,24.50,36.36,24.11
2016-03-21,-0.11,24.86,36.37,28.38
2016-03-22,-0.07,24.97,36.41,36.77
2016-03-23,-0.08,24.82,36.40,30.37
2016-03-24,-0.09,24.48,36.39,30.06
2016-03-25,-0.10,24.52,36.38,33.11
2016-03-26,-0.10,24.85,36.37,19.84
2016-03-27,-0.09,25.29,36.35,12.82
2016-03-28,-0.13,24.98,36.36,24.87
2016-03-29,-0.15,25.12,36.34,12.51
2016-03-30,-0.13,25.34,36.33,11.90
2016-03-31,-0.15,25.02,36.35,12.05
2016-04-01,-0.16,25.27,36.35,12.67
2016-04-02,-0.18,25.22,36.36,10.83
2016-04-03,-0.20,24.95,36.39,15.72
2016-04-04,-0.22,24.93,36.38,18.16
2016-04-05,-0.21,25.28,36.36,23.35
2016-04-06,-0.17,25.47,36.34,24.41
2016-04-07,-0.17,25.31,36.33,30.06
2016-04-08,-0.17,25.20,36.33,29.91
2016-04-09,-0.19,25.02,36.35,32.65
2016-04-10,-0.19,25.01,36.35,31.59
2016-04-11,-0.18,25.01,36.35,30.21
2016-04-12,-0.16,25.32,36.36,20.14
2016-04-13,-0.16,25.63,36.36,13.58
2016-04-14,-0.16,25.70,36.34,12.36
2016-04-15,-0.16,25.82,36.34,13.28
2016-04-16,-0.14,25.80,36.35,26.40
2016-04-17,-0.11,25.62,36.36,30.37
2016-04-18,-0.08,25.70,36.37,22.89
2016-04-19,-0.05,25.63,36.39,36.32
2016-04-20,-0.05,25.79,36.39,19.23
2016-04-21,-0.02,26.17,36.38,32.20
2016-04-22,-0.01,26.42,36.36,42.27
2016-04-23,-0.01,26.16,36.35,28.69
2016-04-24,0.00,26.54,36.34,25.79
2016-04-25,0.02,26.68,36.35,32.81
2016-04-26,0.03,26.83,36.35,28.84
2016-04-27,0.04,26.72,36.34,38.91
2016-04-28,0.01,26.64,36.36,29.76
2016-04-29,-0.00,27.02,36.36,14.65
2016-04-30,0.02,27.48,36.35,13.89
2016-05-01,0.00,27.67,36.36,14.65
2016-05-02,-0.01,27.55,36.36,21.36
2016-05-03,-0.03,27.43,36.37,20.91
2016-05-04,-0.04,27.33,36.36,23.35
2016-05-05,-0.07,27.08,36.37,33.11
2016-05-06,-0.06,26.81,36.39,41.96
2016-05-07,-0.10,26.35,36.42,30.06
2016-05-08,-0.08,26.57,36.41,25.64
2016-05-09,-0.03,27.06,36.39,31.59
2016-05-10,-0.04,27.00,36.39,30.98
2016-05-11,-0.04,27.16,36.41,22.58
2016-05-12,-0.05,27.20,36.43,19.84
2016-05-13,-0.07,26.93,36.44,21.36
2016-05-14,-0.09,26.82,36.43,12.05
2016-05-15,-0.09,27.00,36.43,18.46
2016-05-16,-0.09,27.14,36.42,19.38
2016-05-17,-0.07,27.24,36.39,18.62
2016-05-18,-0.06,27.21,36.39,19.23
2016-05-19,-0.07,27.31,36.40,14.19
2016-05-20,-0.08,27.37,36.41,14.19
2016-05-21,-0.10,27.19,36.42,13.89
2016-05-22,-0.13,27.30,36.41,12.97
2016-05-23,-0.16,26.71,36.43,17.24
2016-05-24,-0.17,26.90,36.43,13.89
2016-05-25,-0.17,27.15,36.45,14.19
2016-05-26,-0.19,27.05,36.45,15.41
2016-05-27,-0.21,26.68,36.44,18.01
2016-05-28,-0.19,27.26,36.41,10.53
2016-05-29,-0.18,27.67,36.37,13.28
2016-05-30,-0.17,27.93,36.32,10.68
2016-05-31,-0.13,28.39,36.30,10.53
2016-06-01,-0.11,28.59,36.34,10.38
2016-06-02,-0.06,28.78,36.35,11.44
2016-06-03,-0.04,28.76,36.31,12.67
2016-06-04,-0.03,28.78,36.30,11.60
2016-06-05,-0.05,28.87,36.32,15.72
2016-06-06,-0.08,28.42,36.35,12.05
2016-06-07,-0.11,28.48,36.34,22.74
2016-06-08,-0.12,28.56,36.35,14.80
2016-06-09,-0.11,28.43,36.34,12.05
2016-06-10,-0.12,28.44,36.36,13.58
2016-06-11,-0.09,28.57,36.33,11.60
2016-06-12,-0.08,28.69,36.32,15.56
2016-06-13,-0.07,28.64,36.31,15.87
2016-06-14,-0.06,29.19,36.29,10.83
2016-06-15,-0.07,28.85,36.31,12.36
2016-06-16,-0.09,28.65,36.35,12.36
2016-06-17,-0.09,28.32,36.32,17.55
2016-06-18,-0.07,28.46,36.30,22.28
2016-06-19,-0.04,28.52,36.32,23.50
2016-06-20,-0.07,28.31,36.34,34.18
2016-06-21,-0.08,28.25,36.33,25.64
2016-06-22,-0.09,28.47,36.33,17.85
2016-06-23,-0.09,28.69,36.32,11.75
2016-06-24,-0.08,28.90,36.31,12.21
2016-06-25,-0.09,29.11,36.29,14.50
2016-06-26,-0.09,29.06,36.28,15.41
2016-06-27,-0.10,29.35,36.26,15.26
2016-06-28,-0.12,29.46,36.22,15.56
2016-06-29,-0.12,29.29,36.23,15.26
2016-06-30,-0.11,29.44,36.29,11.75
2016-07-01,-0.11,29.35,36.30,18.16
2016-07-02,-0.13,29.37,36.31,12.21
2016-07-03,-0.15,29.01,36.27,13.89
2016-07-04,-0.15,29.34,36.28,10.38
2016-07-05,-0.14,29.29,36.39,10.53
2016-07-06,-0.15,29.18,36.41,10.68
2016-07-07,-0.15,29.39,36.40,12.67
2016-07-08,-0.14,29.71,36.40,10.53
2016-07-09,-0.12,29.92,36.40,10.68
2016-07-10,-0.11,29.97,36.40,10.53
2016-07-11,-0.11,29.88,36.38,10.99
2016-07-12,-0.12,30.02,36.34,10.53
2016-07-13,-0.12,29.88,36.31,10.83
2016-07-14,-0.15,29.64,36.28,11.44
2016-07-15,-0.15,29.93,36.27,15.41
2016-07-16,-0.17,29.67,36.29,10.83
2016-07-17,-0.18,29.53,36.27,11.90
2016-07-18,-0.20,29.35,36.24,10.68
2016-07-19,-0.22,28.58,36.26,10.53
2016-07-20,-0.19,28.66,36.27,10.38
2016-07-21,-0.10,29.62,36.30,12.51
2016-07-22,-0.08,29.89,36.34,11.29
2016-07-23,-0.08,30.02,36.34,10.99
2016-07-24,-0.04,30.09,36.36,16.02
2016-07-25,0.00,29.89,36.37,14.95
2016-07-26,-0.03,29.65,36.32,14.65
2016-07-27,-0.06,29.57,36.28,18.01
2016-07-28,-0.10,29.39,36.26,15.56
2016-07-29,-0.11,29.53,36.24,12.05
2016-07-30,-0.11,29.75,36.22,12.21
2016-07-31,-0.14,29.47,36.19,10.68
2016-08-01,-0.20,28.86,36.15,10.53
2016-08-02,-0.19,28.88,36.22,11.29
2016-08-03,-0.15,29.19,36.27,12.36
2016-08-04,-0.12,29.17,36.25,11.75
2016-08-05,-0.12,29.10,36.26,13.12
2016-08-06,-0.11,29.73,36.24,12.67
2016-08-07,-0.11,29.52,36.23,13.12
2016-08-08,-0.10,29.56,36.21,13.58
2016-08-09,-0.10,29.60,36.19,16.48
2016-08-10,-0.12,29.55,36.19,14.34
2016-08-11,-0.11,29.97,36.22,11.75
2016-08-12,-0.14,29.65,36.22,10.53
2016-08-13,-0.11,29.88,36.22,11.29
2016-08-14,-0.07,29.96,36.24,15.26
2016-08-15,-0.06,29.97,36.23,15.87
2016-08-16,-0.07,30.02,36.18,15.72
2016-08-17,-0.13,29.98,36.11,13.12
2016-08-18,-0.17,29.84,36.08,15.11
2016-08-19,-0.18,29.76,36.08,11.75
2016-08-20,-0.18,29.42,36.11,13.28
2016-08-21,-0.18,29.20,36.14,11.90
2016-08-22,-0.19,29.44,36.22,12.36
2016-08-23,-0.16,29.34,36.24,10.53
2016-08-24,-0.17,29.15,36.23,10.53
2016-08-25,-0.14,29.50,36.26,12.67
2016-08-26,-0.12,29.46,36.27,13.73
2016-08-27,-0.13,29.36,36.25,18.62
2016-08-28,-0.17,29.10,36.20,13.43
2016-08-29,-0.16,29.04,36.18,11.14
2016-08-30,-0.12,29.31,36.20,14.50
2016-08-31,-0.12,29.11,36.19,19.07
2016-09-01,-0.12,28.55,36.17,18.01
2016-09-02,-0.10,28.45,36.16,19.23
2016-09-03,-0.12,28.35,36.17,15.87
2016-09-04,-0.08,29.32,36.11,10.99
2016-09-05,-0.05,29.64,36.06,15.56
2016-09-06,-0.06,29.37,36.14,18.77
2016-09-07,-0.08,28.91,36.27,18.16
2016-09-08,-0.11,28.17,36.27,12.82
2016-09-09,-0.05,28.98,36.40,16.48
2016-09-10,-0.08,28.90,36.32,13.12
2016-09-11,-0.10,29.00,36.29,10.53
2016-09-12,-0.06,29.28,36.33,14.50
2016-09-13,-0.06,29.18,36.26,13.12
2016-09-14,-0.10,28.90,36.21,15.41
2016-09-15,-0.09,29.10,36.15,10.53
2016-09-16,-0.10,29.10,36.13,10.68
2016-09-17,-0.11,28.93,36.18,10.83
2016-09-18,-0.07,29.42,36.12,11.44
2016-09-19,-0.09,29.55,36.06,11.75
2016-09-20,-0.11,29.44,36.07,10.53
2016-09-21,-0.09,29.26,36.16,10.83
2016-09-22,-0.08,29.40,36.15,14.65
2016-09-23,-0.05,29.51,36.19,14.95
2016-09-24,-0.01,29.47,36.19,12.82
2016-09-25,-0.00,29.38,36.18,18.31
2016-09-26,-0.04,29.33,36.09,16.02
2016-09-27,-0.07,29.30,36.05,12.36
2016-09-28,-0.06,29.31,36.00,16.94
2016-09-29,-0.06,29.27,35.99,13.58
2016-09-30,-0.08,29.23,35.94,17.40
2016-10-01,-0.08,29.42,35.87,14.50
2016-10-02,-0.04,29.45,35.89,11.75
2016-10-03,-0.02,29.35,36.02,18.46
2016-10-04,-0.00,29.18,36.05,15.26
2016-10-05,0.03,29.30,36.05,18.46
2016-10-06,0.05,29.34,36.11,23.80
2016-10-07,0.07,29.11,36.10,24.57
2016-10-08,-0.00,28.51,36.00,30.98
2016-10-09,0.01,28.25,36.07,37.84
2016-10-10,0.06,28.44,36.21,40.44
2016-10-11,0.09,28.63,36.31,53.41
2016-10-12,0.07,28.39,36.25,54.02
2016-10-13,0.05,28.01,36.17,44.71
2016-10-14,0.08,28.23,36.23,34.03
2016-10-15,0.11,28.36,36.24,45.93
2016-10-16,0.12,28.67,36.36,60.73
2016-10-17,0.12,28.70,36.32,53.25
2016-10-18,0.10,28.85,36.26,54.32
2016-10-19,0.09,28.94,36.27,53.71
2016-10-20,0.06,28.89,36.25,56.92
2016-10-21,0.05,28.80,36.22,52.49
2016-10-22,0.03,28.64,36.20,53.25
2016-10-23,0.05,28.55,36.23,56.61
2016-10-24,0.04,28.64,36.22,49.59
2016-10-25,0.04,28.75,36.29,47.46
2016-10-26,0.03,28.78,36.43,59.97
2016-10-27,0.01,28.61,36.40,59.05
2016-10-28,-0.01,28.56,36.45,61.19
2016-10-29,0.01,28.46,36.49,60.58
2016-10-30,0.02,28.31,36.49,57.07
2016-10-31,0.03,28.29,36.49,56.46
2016-11-01,0.04,28.31,36.48,68.97
2016-11-02,0.03,28.30,36.47,77.06
2016-11-03,0.02,28.25,36.48,73.55
2016-11-04,-0.01,28.16,36.49,72.48
2016-11-05,-0.01,27.97,36.49,77.36
2016-11-06,-0.02,27.83,36.49,68.82
2016-11-07,-0.00,27.88,36.46,62.41
2016-11-08,0.04,28.09,36.45,76.75
2016-11-09,0.06,28.28,36.46,71.26
2016-11-10,0.08,28.33,36.48,82.55
2016-11-11,0.08,28.29,36.47,85.91
2016-11-12,0.08,28.12,36.46,92.17
2016-11-13,0.08,28.04,36.45,84.38
2016-11-14,0.04,27.97,36.45,78.28
2016-11-15,0.04,27.87,36.45,83.01
2016-11-16,0.03,27.79,36.42,85.30
2016-11-17,0.02,27.70,36.40,83.93
2016-11-18,0.01,27.68,36.38,79.96
2016-11-19,0.00,27.70,36.37,72.79
2016-11-20,0.01,27.65,36.37,77.67
2016-11-21,0.01,27.58,36.38,84.08
2016-11-22,0.00,27.49,36.38,80.42
2016-11-23,-0.01,27.42,36.34,71.57
2016-11-24,-0.01,27.33,36.29,66.38
2016-11-25,-0.01,27.25,36.24,61.04
2016-11-26,-0.01,27.07,36.21,71.11
2016-11-27,-0.02,26.85,36.22,72.94
2016-11-28,-0.05,26.64,36.24,78.28
2016-11-29,-0.06,26.48,36.24,66.53
2016-11-30,-0.05,26.48,36.24,67.29
2016-12-01,-0.05,26.72,36.26,70.19
2016-12-02,-0.05,26.74,36.26,73.09
2016-12-03,-0.05,26.75,36.25,81.18
2016-12-04,-0.05,26.57,36.18,57.99
2016-12-05,-0.06,26.45,36.17,56.31
2016-12-06,-0.05,26.39,36.16,52.34
2016-12-07,-0.06,26.24,36.18,69.58
2016-12-08,-0.03,26.39,36.20,54.32
2016-12-09,-0.03,26.13,36.24,57.53
2016-12-10,-0.05,25.80,36.26,61.49
2016-12-11,-0.06,25.73,36.26,71.41
2016-12-12,-0.08,25.65,36.25,73.70
2016-12-13,-0.07,25.94,36.26,36.16
2016-12-14,-0.05,26.30,36.24,54.78
2016-12-15,-0.03,26.25,36.20,47.46
2016-12-16,-0.05,26.09,36.19,45.47
2016-12-17,-0.05,26.32,36.16,33.11
2016-12-18,-0.05,26.35,36.14,47.91
2016-12-19,-0.04,26.52,36.10,36.16
2016-12-20,-0.03,26.60,36.14,34.49
2016-12-21,-0.04,26.54,36.16,51.58
2016-12-22,-0.04,26.77,36.19,40.59
2016-12-23,-0.03,26.89,36.19,53.25
2016-12-24,-0.04,26.83,36.18,45.17
2016-12-25,-0.04,26.71,36.16,41.51
2016-12-26,-0.04,26.65,36.14,31.74
2016-12-27,-0.05,26.47,36.13,19.84
2016-12-28,-0.07,26.82,36.14,44.86
2016-12-29,-0.06,26.85,36.21,45.32
2016-12-30,-0.10,26.22,36.28,51.58
2016-12-31,-0.08,26.23,36.33,55.09
2017-01-01,-0.10,26.18,36.36,48.37
2017-01-02,-0.09,26.39,36.41,49.75
2017-01-03,-0.11,26.28,36.45,55.85
2017-01-04,-0.12,26.39,36.48,53.56
2017-01-05,-0.12,26.44,36.48,42.88
2017-01-06,-0.15,26.26,36.47,37.84
2017-01-07,-0.17,25.88,36.43,44.25
2017-01-08,-0.15,25.66,36.40,45.78
2017-01-09,-0.09,25.89,36.42,45.78
2017-01-10,-0.10,25.83,36.40,41.66
2017-01-11,-0.11,25.55,36.40,49.29
2017-01-12,-0.13,25.21,36.40,45.63
2017-01-13,-0.11,25.62,36.41,50.97
2017-01-14,-0.10,26.31,36.42,39.98
2017-01-15,-0.08,26.50,36.42,58.14
2017-01-16,-0.06,26.51,36.41,54.93
2017-01-17,-0.04,26.51,36.42,52.34
2017-01-18,-0.07,26.43,36.44,64.09
2017-01-19,-0.07,26.29,36.49,66.84
2017-01-20,-0.10,26.04,36.54,53.71
2017-01-21,-0.12,25.91,36.57,37.23
2017-01-22,-0.15,25.49,36.55,40.59
2017-01-23,-0.17,25.33,36.52,48.98
2017-01-24,-0.16,25.18,36.52,48.52
2017-01-25,-0.12,25.74,36.54,57.07
2017-01-26,-0.14,25.78,36.51,43.49
2017-01-27,-0.15,25.52,36.51,48.68
2017-01-28,-0.14,25.62,36.54,62.72
2017-01-29,-0.16,25.57,36.57,59.36
2017-01-30,-0.19,25.24,36.58,56.61
2017-01-31,-0.19,25.30,36.59,55.54
2017-02-01,-0.19,25.14,36.55,59.05
2017-02-02,-0.18,25.03,36.54,56.31
2017-02-03,-0.15,25.16,36.55,36.47
2017-02-04,-0.14,25.34,36.55,39.37
2017-02-05,-0.15,25.10,36.55,39.22
2017-02-06,-0.18,24.66,36.53,45.63
2017-02-07,-0.20,24.54,36.52,28.84
2017-02-08,-0.19,24.45,36.50,38.91
2017-02-09,-0.22,24.36,36.50,41.20
2017-02-10,-0.20,24.42,36.53,43.34
2017-02-11,-0.21,24.41,36.53,25.94
2017-02-12,-0.20,24.71,36.55,27.92
2017-02-13,-0.18,24.87,36.56,32.81
2017-02-14,-0.15,25.26,36.56,27.01
2017-02-15,-0.13,25.60,36.50,34.79
2017-02-16,-0.13,25.27,36.47,43.03
2017-02-17,-0.10,25.46,36.46,40.28
2017-02-18,-0.11,25.46,36.45,30.98
2017-02-19,-0.14,25.04,36.42,30.52
2017-02-20,-0.14,24.79,36.39,23.65
2017-02-21,-0.10,24.80,36.38,24.41
2017-02-22,-0.08,24.69,36.37,36.77
2017-02-23,-0.10,24.41,36.33,25.64
2017-02-24,-0.11,24.91,36.30,11.60
2017-02-25,-0.11,25.34,36.28,13.43
2017-02-26,-0.12,25.14,36.32,19.23
2017-02-27,-0.13,24.57,36.34,19.68
2017-02-28,-0.14,24.45,36.34,17.09
2017-03-01,-0.15,24.57,36.35,12.97
